0.173555,0.914422,0.116925,0.941788,0.470542,0.0116891
0.191206,0.934506,0.12631,0.973175,0.470609,0.00268417
0.21027,0.954638,0.136275,1.00063,0.470039,-0.0227958
0.230438,0.976926,0.146493,1.02509,0.468906,-0.0453297
0.251449,0.998463,0.156686,1.04887,0.46838,-0.0210234
0.273885,1.01575,0.167384,1.073,0.468624,0.00975134
0.297458,1.02839,0.17834,1.0968,0.469488,0.0345549
0.320601,1.03976,0.1885,1.11872,0.469957,0.018747
0.346456,1.05335,0.199915,1.13808,0.469697,-0.0103999
0.373576,1.06946,0.211492,1.15691,0.469157,-0.0215932
0.400218,1.08488,0.222038,1.17739,0.469109,-0.00189478
0.429857,1.09678,0.234038,1.19944,0.469578,0.0187262
0.460239,1.10628,0.245863,1.22142,0.470008,0.0172327
0.49253,1.11538,0.2583,1.24157,0.47003,0.000883166
0.526344,1.12487,0.270944,1.2596,0.469682,-0.0139274
0.561473,1.135,0.283762,1.27652,0.469267,-0.0166271
0.598071,1.145,0.296725,1.29419,0.46904,-0.0090797
0.636102,1.1545,0.309831,1.31381,0.468914,-0.00502348
0.675723,1.16247,0.323218,1.33477,0.468829,-0.00340094
0.716548,1.16893,0.336558,1.35559,0.468454,-0.0150048
0.759269,1.17166,0.350324,1.3737,0.465317,-0.125493
0.80354,1.1706,0.364271,1.38712,0.455521,-0.391813
0.849384,1.16987,0.378292,1.39585,0.432727,-0.911752
0.89683,1.17132,0.392393,1.4043,0.387848,-1.79517
0.94593,1.17534,0.406649,1.41982,0.307067,-3.23126
0.996752,1.17968,0.421105,1.44714,0.173243,-5.35294
1.04932,1.16268,0.435897,1.47621,-0.0220984,-7.81366
1.10329,1.04446,0.450553,1.4257,-0.263156,-9.64231
1.15753,0.843916,0.463708,1.22663,-0.445215,-7.28237
1.21196,0.727117,0.474543,0.987547,-0.459251,-0.561425
1.26703,0.67034,0.482988,0.756272,-0.472224,-0.518917
1.32261,0.595729,0.489337,0.555527,-0.475282,-0.122345
1.37817,0.464931,0.493828,0.37915,-0.46947,0.232502
1.43319,0.304999,0.496536,0.192025,-0.46474,0.189213
1.48762,0.182324,0.497299,-0.00232498,-0.469187,-0.177901
1.54178,0.125674,0.496322,-0.161426,-0.480619,-0.45729
1.59591,0.0963589,0.494052,-0.275247,-0.489177,-0.342307
1.64991,0.0571683,0.490957,-0.340846,-0.490101,-0.0369436
1.70347,-0.0201201,0.487448,-0.371639,-0.484335,0.230603
1.75631,-0.115237,0.483699,-0.395205,-0.479975,0.174437
1.8085,-0.187662,0.479629,-0.433527,-0.482704,-0.10919
1.86022,-0.241265,0.475027,-0.493991,-0.4881,-0.215815
1.91153,-0.278798,0.469806,-0.5533,-0.491651,-0.142068
1.96243,-0.309275,0.464175,-0.587126,-0.491516,0.00540689
2.01287,-0.340524,0.458372,-0.591792,-0.487838,0.14713
1.85459,-0.37588,0.466328,-0.58608,-0.483673,0.166578
1.90549,-0.40944,0.460436,-0.592704,-0.47859,0.203332
1.95578,-0.437307,0.454354,-0.618013,-0.478737,-0.00585782
1.996,-0.46764,0.450712,-0.666148,-0.482043,-0.132271
2.04693,-0.530008,0.437739,-0.745229,-0.482341,-0.0119097
2.09331,-0.612627,0.434061,-0.843426,-0.481383,0.0383284
2.13973,-0.682971,0.424964,-0.944769,-0.482432,-0.0419512
2.18494,-0.721547,0.414901,-1.03813,-0.485462,-0.121197
2.22899,-0.736175,0.404,-1.11621,-0.487904,-0.0976848
2.27181,-0.749175,0.392445,-1.17435,-0.487107,0.0318704
2.31322,-0.77355,0.380415,-1.21743,-0.484443,0.10656
2.35307,-0.805164,0.367953,-1.26242,-0.482702,0.0696276
2.3913,-0.831269,0.354935,-1.32449,-0.483069,-0.0146864
2.4223,-0.848812,0.341088,-1.40435,-0.484711,-0.0656678
2.45705,-0.870146,0.326473,-1.49164,-0.484664,0.00189515
2.48986,-0.891018,0.310996,-1.57699,-0.482788,0.0750158
2.51973,-0.901942,0.291164,-1.65135,-0.478887,0.156058
2.54792,-0.905766,0.274289,-1.70421,-0.471423,0.298542
2.5786,-0.897371,0.26026,-1.73142,-0.459767,0.466257
2.59925,-0.869075,0.238794,-1.7304,-0.445041,0.589056
2.62547,-0.831274,0.226768,-1.719,-0.424171,0.834778
2.64605,-0.801928,0.209584,-1.71957,-0.388833,1.41352
2.66461,-0.782759,0.192289,-1.73693,-0.33531,2.14092
2.68108,-0.768439,0.174733,-1.7667,-0.261583,2.9491
2.6954,-0.750968,0.156877,-1.7974,-0.165007,3.86303
2.61287,-0.71479,0.146512,-1.83038,-0.0431307,4.87505
2.62472,-0.550785,0.128495,-1.76768,0.089499,5.30519
2.63667,-0.258754,0.112347,-1.51553,0.214451,4.99808
2.61377,-0.0980144,0.0972074,-1.22552,0.33209,4.70557
2.62502,-0.0428773,0.0867087,-0.955924,0.448073,4.63933
2.63563,0.0186584,0.0788364,-0.696249,0.448319,0.00984252
2.70703,0.164449,0.0770104,-0.428766,0.444868,-0.138061
2.71818,0.380097,0.0743471,-0.0734285,0.432915,-0.47813
2.73271,0.54625,0.0763547,0.351503,0.410335,-0.903187
2.74895,0.610417,0.0825598,0.758493,0.387556,-0.911138
2.74554,0.606841,0.0276808,1.07833,0.384975,-0.103276
2.75608,0.608564,0.039885,1.28538,0.391255,0.251206
